PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
1;61627783;Phengaris nausithous;modrásek bahenní;Motıli;Losík Jan, Losík Háková Alice;20170601;20170831;;10769636;Èánka;5762;Èánka;-621198.52;-1038184.93;Jan Losík, Alice Háková (2017) Biologickı prùzkum k zámìru 'II/298 Opoèno, obchvat – II. etapa'.;0;;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Losík Jan;0;;;;;SO;HD II, HD IV;NT;;;;294;20250212
2;60630037;Phengaris nausithous;modrásek bahenní;Motıli;Losík Jan, Háková Alice;20170712;20170712;;10681604;Lazinov;6465;Lazinov;-599803.04;-1119489.07;Jan Losík, Alice Háková (2017) Biologické posouzení stavu území a zhodnocení vlivu zámìru na biodiverzitu k zámìru 'VD Letovice – odstranìní sedimentù'.;0;;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Losík Jan;0;;;;;SO;HD II, HD IV;NT;;;;0;20250122
3;60630024;Phengaris nausithous;modrásek bahenní;Motıli;Losík Jan, Háková Alice;20170712;20170712;;10681602;Lazinov;6465;Lazinov;-599378.98;-1119621.09;Jan Losík, Alice Háková (2017) Biologické posouzení stavu území a zhodnocení vlivu zámìru na biodiverzitu k zámìru 'VD Letovice – odstranìní sedimentù'.;0;;0;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;ND - Èeskı svaz ochráncù pøírody;Losík Jan;0;;;;;SO;HD II, HD IV;NT;;;;0;20250122
4;60463990;Phengaris nausithous;modrásek bahenní;Motıli;Spitzer Lukáš;20180803;20180803;;10642714;Buzkovice;6475;Trojanovice;-478500.97;-1136769.61;Spitzer L. (2018) Extenzivní mapování denních motılù v Chránìné krajinné oblasti Beskydy – ètverec 6474cd, 6475cd.;0;4;0;imaga;;;;;;0;;6475c;zarùstající bıvalé cvièištì;;OP MapInv: Monitoring a mapování vybranıch druhù;Data z projektu: Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;SO;HD II, HD IV;NT;;;;1;20241220
5;60463920;Phengaris nausithous;modrásek bahenní;Motıli;Spitzer Lukáš;20180803;20180803;;10642713;Frenštát pod Radhoštìm-Pod Javorníkem;6475;Trojanovice;-480689.47;-1135962.42;Spitzer L. (2018) Extenzivní mapování denních motılù v Chránìné krajinné oblasti Beskydy – ètverec 6474cd, 6475cd.;0;30;0;imaga;;;;;;0;;6475c;extenzivní louky, pastviny, sadyy;;OP MapInv: Monitoring a mapování vybranıch druhù;Data z projektu: Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;SO;HD II, HD IV;NT;;;;1;20241220
6;60463849;Phengaris nausithous;modrásek bahenní;Motıli;Spitzer Lukáš;20180803;20180803;;10642712;Bordovice;6474;Bordovice;-483540.2;-1133589.68;Spitzer L. (2018) Extenzivní mapování denních motılù v Chránìné krajinné oblasti Beskydy – ètverec 6474cd, 6475cd.;0;1;0;imaga;;;;;;0;;6474d;intenzivní louka a sady;;OP MapInv: Monitoring a mapování vybranıch druhù;Data z projektu: Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;SO;HD II, HD IV;NT;;;;1;20241220
7;59501117;Phengaris nausithous;modrásek bahenní;Motıli;Fišer Marek;20120720;20120720;;10092091;Šenov;6276;Šenov u Ostravy;-462680.82;-1108130.63;Fišer Marek (2024) Mapování motılù v kvadrátech 6276,6375,6376.;0;7;0;imaga;;;;;;0;;;Vlhkı pøíkop, krvavec toten dominantní;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù motılù;Raèanskı Zdenìk;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20240725
8;59501116;Phengaris nausithous;modrásek bahenní;Motıli;Fišer Marek;20120714;20120714;;10092091;Šenov;6276;Šenov u Ostravy;-462680.82;-1108130.63;Fišer Marek (2024) Mapování motılù v kvadrátech 6276,6375,6376.;0;10;0;imaga;;;;;;0;;;Vlhkı pøíkop, krvavec toten dominantní;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù motılù;Raèanskı Zdenìk;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20240725
9;59501102;Phengaris nausithous;modrásek bahenní;Motıli;Fišer Marek;20130729;20130729;;10092081;Horní Datynì;6276;Horní Datynì;-466976.68;-1110290.85;Fišer Marek (2024) Mapování motılù v kvadrátech 6276,6375,6376.;0;3;0;imaga;;;;;;0;;;Jemnì podmáèené louky podél toku Horní Datyòky rùznì udrované (èi neudrované), krvavec toten zpravidla øídce na obou stranách potoka (té lepidopterologicky zajímavı tuebník jilmovı), jedná se o slabou populaci druhu zøejmì kadoroènì migrující na momentálnì vhodné plochy, 1F kladoucí;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù motılù;Raèanskı Zdenìk;0;vìrohodnı záznam;;Návrh validace;;SO;HD II, HD IV;NT;;;;1;20240725
10;52599883;Phengaris nausithous;modrásek bahenní;Motıli;Ètvrteèka Richard;20180730;20180730;;8318878;5356a1;5356;Hodkovice nad Mohelkou;-687649;-984997.35;Kolektiv autorù (2021) Monitoring totenovıch modráskù. Monitoring druhù ÈR. AOPK ÈR.;0;5;0;jedinci;;;;;;0;rozlehlá louka s masivním vıskytem krvavce, ale pøekvapivì témìø bez modráskù;;TTP s pravidelnım managementem;;Monitoring druhù ÈR;Monitoring druhù ÈR;Hejda Radek;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;1;20220401
11;52370417;Phengaris nausithous;modrásek bahenní;Motıli;John Václav;20130724;20130724;;8241397;Záryby;5753;Kostelec nad Labem;-727405;-1028669;JOHN V. (2020) Starší nálezy denních a noèních motılù.;0;20;1;jedinci;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;John Václav;1;;;Garantováno;;SO;HD II, HD IV;NT;;;;0;20220111
