PORADI,ID_NALEZ,DRUH,CESKE_JMENO,KAT_TAX,AUTOR,DATUM_OD,DATUM_DO,CAS,ID_LOKAL,NAZ_LOKAL,SITMAP,KATASTR,X,Y,ZDROJ,NEGATIV,POCET,ODHAD,POCITANO,REL_POC,METOD_SB,POKRYVN,PATROVITOST,FENOFAZE,KODHN,ETOLOGIE,KOMPLETNI_SEZNAM,POZNAMKA,UMIST_NAL,POP_BIOT,TAX_POZN,PROJEKT,DAT_SADA,ZAPSAL,VEROH,VALIDACE,VAL_POZN,GARANCE,GAR_POZN,VYHLASKA,EVD,REDLIST,STRUKT_POZN,CXLOKAL_POZN,CXLOKAL_Z,CXPRESNOST,DATI_INSERT,DATI_UPDATE,UPDATOR,KOD,ALP,ATL,BLS,BOR,CON,MAC,MED,PAN,STE,MATL,MBAL,MBLS,MMAC,MMED,REGION_CHK,CNTRY_CHK,row_n,range_Pnau,range_Ptel,range_both,IMPUTED
3534,52919299,Phengaris nausithous,modrásek bahenní,Motýli,Pokorný Jiří,20210818,20210818,NA,8574571,Třemblat,6054,Třemblat,-72092128,-106411772,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,0,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, Přítomnost rostlin: dominantně, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: dobrá",NA,NA,27,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,317,1,NA,1,FALSE
3758,52919033,Phengaris nausithous,modrásek bahenní,Motýli,Ričl David,20210812,20210812,NA,8574305,5954c2,5954,Doubek,-72151151,-105425353,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: neznámá",NA,NA,42,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,317,1,NA,1,FALSE
4010,52918721,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20200813,20200813,NA,8573991,6055a2,6055,Jevany,-71488729,-105931852,Kolektiv autorů (2020) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Přítomnost rostlin: hojně, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: neznámá",NA,NA,76,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,317,1,NA,1,FALSE
5281,50258125,Phengaris nausithous,modrásek bahenní,Motýli,Ričl David,20200807,20200807,NA,7774849,6054d1,6054,Třemblat,-72112555,-106244701,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: dobrá",NA,NA,1,20210215,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,317,1,NA,1,FALSE
5282,50258123,Phengaris nausithous,modrásek bahenní,Motýli,Ričl David,20200807,20200807,NA,7774848,6054d2,6054,Třemblat,-72104226,-106371043,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,12,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:2,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: dominantně, Perspektiva lokality: dobrá",NA,NA,1,20210215,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,317,1,NA,1,FALSE
5283,50258121,Phengaris nausithous,modrásek bahenní,Motýli,Ričl David,20200807,20200807,NA,7774847,6054d3,6054,Zvánovice,-7185767,-106366766,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: vývoj biocenózy, sukcese všeobecně",NA,NA,1,20210215,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,317,1,NA,1,FALSE
5284,50258119,Phengaris nausithous,modrásek bahenní,Motýli,Ričl David,20200807,20200807,NA,7774846,6054d3,6054,Třemblat,-72082432,-106410808,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,14,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:2,NA,"TTP s pravidelným managementem,příkop u komunikace",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, sta_pritomnostrostlin: hojně, Perspektiva lokality: dobrá",NA,NA,1,20210215,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,317,1,NA,1,FALSE
3524,52919319,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210813,20210813,NA,8574591,6055c3,6055,Výžerky,-71177705,-10631673,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: eutrofizace či okyselování,nevhodná pastva (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá",NA,NA,60,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,318,1,NA,1,FALSE
3525,52919318,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210813,20210813,NA,8574590,6055c2,6055,Radlice u Barchovic,-71164069,-106484217,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,příkop,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: nevhodná seč (vysoká intenzita, termín apod.),invazní druhy, Perspektiva lokality: špatná",NA,NA,45,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,318,1,NA,1,FALSE
3853,52918922,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574192,6055a1,6055,Svatbín,-71161685,-105907703,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Přítomnost rostlin: hojně, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: špatná",NA,NA,43,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,318,1,NA,1,FALSE
3861,52918914,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574184,6057d2,6057,Perštejnec,-68478993,-106931297,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: eutrofizace či okyselování, Perspektiva lokality: špatná",NA,NA,68,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,320,1,NA,1,FALSE
3862,52918913,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574183,6057d1,6057,Křesetice,-68519633,-10706278,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: špatná",NA,NA,24,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,320,1,NA,1,FALSE
3863,52918912,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574182,6057c6,6057,Malešov,-68801471,-107068968,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: špatná",NA,NA,51,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,320,1,NA,1,FALSE
3864,52918911,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574181,6057c5,6057,Malešov,-68821242,-107077608,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: nevhodná seč (vysoká intenzita, termín apod.)",NA,NA,50,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,320,1,NA,1,FALSE
3865,52918910,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574180,6057c4,6057,Roztěž,-6904775,-106969484,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: nevhodná pastva (vysoká intenzita, termín apod.),terénní úpravy, Perspektiva lokality: špatná",NA,NA,44,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,320,1,NA,1,FALSE
3866,52918909,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574179,6057c3,6057,Roztěž,-69016738,-106942262,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, Přítomnost rostlin: jednotlivě, Negativní vlivy na lokalitě: nevhodná pastva (vysoká intenzita, termín apod.), Perspektiva lokality: špatná",NA,NA,53,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,320,1,NA,1,FALSE
3868,52918907,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574177,6057c2,6057,Tuchotice,-69130019,-106815746,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem,příkop",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Přítomnost rostlin: hojně, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: neznámá",NA,NA,26,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,320,1,NA,1,FALSE
3869,52918906,Phengaris nausithous,modrásek bahenní,Motýli,Švarc Jiří,20210808,20210808,NA,8574176,6057c1,6057,Vidice u Kutné Hory,-69210256,-106860662,Kolektiv autorů (2021) Monitoring motýlů. Monitoring druhů ČR. AOPK ČR.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,0,NA,NA,NA,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, Přítomnost rostlin: dominantně, Negativní vlivy na lokalitě: expanzní druhy (mimo invazních),dosev a obnova trvalých travních porostů, Perspektiva lokality: špatná",NA,NA,48,20220701,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,320,1,NA,1,FALSE
380,65296506,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671392,6059a2,6059,Turkovice u Přelouče,-6646022,-106810439,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"příkop, TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ne, vliv: nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,322,1,NA,1,FALSE
425,65296445,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671187,6059c1,6059,Lipovec,-66552841,-107160384,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: hromadění organického materiálu, sukcese, Perspektiva lokality: dobrá, Přítomnost rostlin: hojně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,322,1,NA,1,FALSE
577,65296219,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671155,6058d1,6058,Dolní Bučice,-66896355,-107026299,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, vliv: žádný vliv, Perspektiva lokality: špatná, Přítomnost rostlin: žádné",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,322,1,NA,1,FALSE
606,65296174,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671190,6058a1,6059,Turkovice u Přelouče,-66410663,-106850057,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Pastva: intenzivní, vliv: nevhodná pastva (vysoká intenzita, termín apod.), Perspektiva lokality: špatná, Přítomnost rostlin: žádné",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,322,1,NA,1,FALSE
653,65296097,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671127,6058b1,6058,Zaříčany,-67074359,-106486403,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, expanzní druhy (mimo invazních), hromadění organického materiálu, sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,322,1,NA,1,FALSE
147,65296859,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671180,6060a1,6059,Klešice,-656124,-106845181,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,323,1,NA,1,FALSE
430,65296438,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671499,6060c2,6060,Úherčice,-65500807,-107367296,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,323,1,NA,1,FALSE
616,65296156,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671139,6059d1,6059,Kostelec u Heřmanova Městce,-65874555,-107185692,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: hromadění organického materiálu, sukcese, absence či nedostatek péče, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,323,1,NA,1,FALSE
671,65296064,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12672071,6059b1,6059,Svinčany,-65693074,-106768461,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ne, vliv: nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá, Přítomnost rostlin: hojně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,323,1,NA,1,FALSE
2494,54720505,Phengaris nausithous,modrásek bahenní,Motýli,Machač Ondřej,20220801,20220801,NA,8956720,6059d,6059,Jetonice,-66211644,-107308357,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, příkop",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, Negativní vlivy na lokalitě: nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,323,1,NA,1,FALSE
2513,54720483,Phengaris nausithous,modrásek bahenní,Motýli,Machač Ondřej,20220801,20220801,NA,8956650,6059d,6059,Vyžice,-66176455,-107184109,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,323,1,NA,1,FALSE
102,65296935,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12671720,6060d1,6060,Lány u Bylan,-64985922,-107061132,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,324,1,NA,1,FALSE
531,65296278,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12670923,6060d2,6060,Rabštejnská Lhota,-64997782,-107469474,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,324,1,NA,1,FALSE
672,65296063,Phengaris nausithous,modrásek bahenní,Motýli,Dvořák Josef,20240803,20240803,NA,12670932,6060b1,6060,Bylany,-65013941,-107018186,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, vliv: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,324,1,NA,1,FALSE
2392,54720623,Phengaris nausithous,modrásek bahenní,Motýli,Machač Ondřej,20220725,20220725,NA,8956589,6060d,6060,Chrudim,-64644874,-107216942,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,okraj vodní plochy,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: hojně",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,324,1,NA,1,FALSE
2415,54720597,Phengaris nausithous,modrásek bahenní,Motýli,Machač Ondřej,20220731,20220731,NA,8956564,6060d,6060,Rabštejnská Lhota,-64892963,-10757224,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ne, Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,324,1,NA,1,FALSE
2432,54720575,Phengaris nausithous,modrásek bahenní,Motýli,Machač Ondřej,20220802,20220802,NA,8956748,6160a,6160,Zbyhněvice,-65456228,-10764744,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,jiný typ biotopu-mokřadní lesní louka,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Negativní vlivy na lokalitě: žádný vliv, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,324,1,NA,1,FALSE
2525,54720469,Phengaris nausithous,modrásek bahenní,Motýli,Machač Ondřej,20220714,20220714,NA,8956765,6161a,6161,Bítovany,-64295875,-107797557,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ne, Negativní vlivy na lokalitě: nevhodná seč (vysoká intenzita, termín apod.), Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20230204,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,325,1,NA,1,FALSE
