ID_LOKAL,DRUH,PA_TYPE
9536080,Phengaris nausithous,EVL_target
9390033,Phengaris nausithous,EVL_target
9338552,Phengaris nausithous,EVL_target
8639652,Phengaris nausithous,EVL_target
8639669,Phengaris nausithous,EVL_target
8639668,Phengaris nausithous,EVL_target
8639525,Phengaris nausithous,EVL_target
8639603,Phengaris nausithous,EVL_target
8232269,Phengaris nausithous,EVL_target
8232267,Phengaris nausithous,EVL_target
8111324,Phengaris nausithous,EVL_target
8111333,Phengaris nausithous,EVL_target
8111289,Phengaris nausithous,EVL_target
7774852,Phengaris nausithous,EVL_target
7774843,Phengaris nausithous,EVL_target
7774829,Phengaris nausithous,EVL_target
7774828,Phengaris nausithous,EVL_target
7774826,Phengaris nausithous,EVL_target
7774824,Phengaris nausithous,EVL_target
7774823,Phengaris nausithous,EVL_target
7612460,Phengaris nausithous,EVL_target
7597574,Phengaris nausithous,EVL_target
7597529,Phengaris nausithous,EVL_target
7597526,Phengaris nausithous,EVL_target
7595250,Phengaris nausithous,EVL_target
7595398,Phengaris nausithous,EVL_target
7595397,Phengaris nausithous,EVL_target
7595392,Phengaris nausithous,EVL_target
7595322,Phengaris nausithous,EVL_target
7595321,Phengaris nausithous,EVL_target
7595286,Phengaris nausithous,EVL_target
7550670,Phengaris nausithous,EVL_target
7288923,Phengaris nausithous,EVL_target
12671927,Phengaris teleius,EVL_target
12671414,Phengaris teleius,EVL_target
12670890,Phengaris teleius,EVL_target
10651539,Phengaris teleius,EVL_target
10651529,Phengaris teleius,EVL_target
10651526,Phengaris teleius,EVL_target
10651512,Phengaris teleius,EVL_target
10651510,Phengaris teleius,EVL_target
10651508,Phengaris teleius,EVL_target
10651507,Phengaris teleius,EVL_target
10651506,Phengaris teleius,EVL_target
10651505,Phengaris teleius,EVL_target
10651504,Phengaris teleius,EVL_target
10651499,Phengaris teleius,EVL_target
10651499,Phengaris teleius,EVL_target
10651499,Phengaris teleius,EVL_target
10651491,Phengaris teleius,EVL_target
10651491,Phengaris teleius,EVL_target
10651491,Phengaris teleius,EVL_target
10651486,Phengaris teleius,EVL_target
10651396,Phengaris teleius,EVL_target
10651389,Phengaris teleius,EVL_target
10651386,Phengaris teleius,EVL_target
10651386,Phengaris teleius,EVL_target
10651381,Phengaris teleius,EVL_target
10651370,Phengaris teleius,EVL_target
10651368,Phengaris teleius,EVL_target
10643166,Phengaris teleius,EVL_target
10643145,Phengaris teleius,EVL_target
10643130,Phengaris teleius,EVL_target
10643129,Phengaris teleius,EVL_target
10643102,Phengaris teleius,EVL_target
10643095,Phengaris teleius,EVL_target
10643092,Phengaris teleius,EVL_target
10643081,Phengaris teleius,EVL_target
10095830,Phengaris teleius,EVL_target
10095831,Phengaris teleius,EVL_target
10085346,Phengaris teleius,EVL_target
10085368,Phengaris teleius,EVL_target
10085364,Phengaris teleius,EVL_target
9680073,Phengaris teleius,EVL_target
9680072,Phengaris teleius,EVL_target
9680034,Phengaris teleius,EVL_target
9680033,Phengaris teleius,EVL_target
9680005,Phengaris teleius,EVL_target
9680004,Phengaris teleius,EVL_target
9662527,Phengaris teleius,EVL_target
9536146,Phengaris teleius,EVL_target
9535929,Phengaris teleius,EVL_target
9535928,Phengaris teleius,EVL_target
9390033,Phengaris teleius,EVL_target
9390031,Phengaris teleius,EVL_target
9338445,Phengaris teleius,EVL_target
8639652,Phengaris teleius,EVL_target
8639669,Phengaris teleius,EVL_target
8639525,Phengaris teleius,EVL_target
8639603,Phengaris teleius,EVL_target
8609230,Phengaris teleius,EVL_target
8303202,Phengaris teleius,EVL_target
8232267,Phengaris teleius,EVL_target
8111324,Phengaris teleius,EVL_target
8111333,Phengaris teleius,EVL_target
8111289,Phengaris teleius,EVL_target
7814735,Phengaris teleius,EVL_target
7774852,Phengaris teleius,EVL_target
7774843,Phengaris teleius,EVL_target
7774829,Phengaris teleius,EVL_target
7774828,Phengaris teleius,EVL_target
7774826,Phengaris teleius,EVL_target
7774824,Phengaris teleius,EVL_target
7774823,Phengaris teleius,EVL_target
7595248,Phengaris teleius,EVL_target
7595248,Phengaris teleius,EVL_target
7595338,Phengaris teleius,EVL_target
7595392,Phengaris teleius,EVL_target
7595323,Phengaris teleius,EVL_target
7595322,Phengaris teleius,EVL_target
7595321,Phengaris teleius,EVL_target
7550670,Phengaris teleius,EVL_target
7288923,Phengaris teleius,EVL_target
7774991,Phengaris nausithous,EVL_target
7774822,Phengaris nausithous,EVL_target
7774991,Phengaris teleius,EVL_target
7774822,Phengaris teleius,EVL_target
8574690,Phengaris nausithous,EVL_target
7774902,Phengaris nausithous,EVL_target
7187035,Phengaris nausithous,EVL_target
8574689,Phengaris teleius,EVL_target
8339988,Phengaris teleius,EVL_target
1011890,Phengaris teleius,EVL_target
7774902,Phengaris teleius,EVL_target
7187035,Phengaris teleius,EVL_target
9628860,Phengaris nausithous,EVL_target
9628724,Phengaris nausithous,EVL_target
9628798,Phengaris nausithous,EVL_target
8770213,Phengaris nausithous,EVL_target
8770151,Phengaris nausithous,EVL_target
8770144,Phengaris nausithous,EVL_target
7187046,Phengaris nausithous,EVL_target
12672031,Phengaris teleius,EVL_target
9628755,Phengaris teleius,EVL_target
9628840,Phengaris teleius,EVL_target
8770214,Phengaris teleius,EVL_target
8770152,Phengaris teleius,EVL_target
8770142,Phengaris teleius,EVL_target
8626318,Phengaris nausithous,EVL_target
7647203,Phengaris nausithous,EVL_target
10092812,Phengaris nausithous,EVL_target
7591087,Phengaris nausithous,EVL_target
7591055,Phengaris nausithous,EVL_target
7591053,Phengaris nausithous,EVL_target
7591051,Phengaris nausithous,EVL_target
7591049,Phengaris nausithous,EVL_target
7591047,Phengaris nausithous,EVL_target
7591045,Phengaris nausithous,EVL_target
7591043,Phengaris nausithous,EVL_target
7591041,Phengaris nausithous,EVL_target
7313740,Phengaris nausithous,EVL_target
7034503,Phengaris nausithous,EVL_target
7781463,Phengaris teleius,EVL_target
7591086,Phengaris teleius,EVL_target
7591085,Phengaris teleius,EVL_target
7591083,Phengaris teleius,EVL_target
7591080,Phengaris teleius,EVL_target
7591078,Phengaris teleius,EVL_target
7591073,Phengaris teleius,EVL_target
7591059,Phengaris teleius,EVL_target
7591057,Phengaris teleius,EVL_target
7591055,Phengaris teleius,EVL_target
7591053,Phengaris teleius,EVL_target
7591051,Phengaris teleius,EVL_target
7591049,Phengaris teleius,EVL_target
7591047,Phengaris teleius,EVL_target
7591045,Phengaris teleius,EVL_target
7591043,Phengaris teleius,EVL_target
7591041,Phengaris teleius,EVL_target
7034503,Phengaris teleius,EVL_target
9372733,Phengaris nausithous,EVL_target
8122600,Phengaris nausithous,EVL_target
8113636,Phengaris nausithous,EVL_target
8113635,Phengaris nausithous,EVL_target
8095139,Phengaris nausithous,EVL_target
8094950,Phengaris nausithous,EVL_target
8094839,Phengaris nausithous,EVL_target
8094838,Phengaris nausithous,EVL_target
8094821,Phengaris nausithous,EVL_target
8094837,Phengaris nausithous,EVL_target
8090016,Phengaris nausithous,EVL_target
8090112,Phengaris nausithous,EVL_target
8090111,Phengaris nausithous,EVL_target
7032725,Phengaris nausithous,EVL_target
8113635,Phengaris teleius,EVL_target
8094839,Phengaris teleius,EVL_target
8094838,Phengaris teleius,EVL_target
8094837,Phengaris teleius,EVL_target
8090016,Phengaris teleius,EVL_target
8090112,Phengaris teleius,EVL_target
8574733,Phengaris nausithous,EVL_target
8574734,Phengaris teleius,EVL_target
12671061,Phengaris nausithous,EVL_target
12671695,Phengaris nausithous,EVL_target
11947057,Phengaris nausithous,EVL_target
7187364,Phengaris nausithous,EVL_target
7187364,Phengaris nausithous,EVL_target
7291132,Phengaris nausithous,EVL_target
12671360,Phengaris nausithous,MZCHU
9628770,Phengaris nausithous,MZCHU
9628836,Phengaris nausithous,MZCHU
9376667,Phengaris nausithous,MZCHU
8769681,Phengaris nausithous,MZCHU
8113206,Phengaris nausithous,MZCHU
12671584,Phengaris teleius,MZCHU
12671470,Phengaris teleius,MZCHU
12672075,Phengaris teleius,MZCHU
9376667,Phengaris teleius,MZCHU
12671975,Phengaris nausithous,MZCHU
12671538,Phengaris nausithous,MZCHU
8475662,Phengaris nausithous,MZCHU
8475661,Phengaris nausithous,MZCHU
7587558,Phengaris nausithous,MZCHU
5360857,Phengaris nausithous,MZCHU
5360857,Phengaris nausithous,MZCHU
7587558,Phengaris teleius,MZCHU
5360857,Phengaris teleius,MZCHU
8574690,Phengaris nausithous,MZCHU
8574688,Phengaris nausithous,MZCHU
7774902,Phengaris nausithous,MZCHU
7774901,Phengaris nausithous,MZCHU
7187036,Phengaris nausithous,MZCHU
7187035,Phengaris nausithous,MZCHU
8574689,Phengaris teleius,MZCHU
8574687,Phengaris teleius,MZCHU
8339988,Phengaris teleius,MZCHU
1011890,Phengaris teleius,MZCHU
7774902,Phengaris teleius,MZCHU
7774901,Phengaris teleius,MZCHU
7187037,Phengaris teleius,MZCHU
7187036,Phengaris teleius,MZCHU
7187035,Phengaris teleius,MZCHU
8769731,Phengaris nausithous,MZCHU
8769739,Phengaris nausithous,MZCHU
7187612,Phengaris nausithous,MZCHU
7187611,Phengaris nausithous,MZCHU
7187610,Phengaris nausithous,MZCHU
8769708,Phengaris teleius,MZCHU
8769695,Phengaris teleius,MZCHU
7628392,Phengaris nausithous,MZCHU
12671102,Phengaris nausithous,MZCHU
12671225,Phengaris teleius,MZCHU
12671975,Phengaris nausithous,MZCHU
12671550,Phengaris nausithous,MZCHU
7187542,Phengaris nausithous,MZCHU
7775139,Phengaris nausithous,MZCHU
7775182,Phengaris teleius,MZCHU
7775198,Phengaris teleius,MZCHU
7775198,Phengaris teleius,MZCHU
7775182,Phengaris teleius,MZCHU
7775161,Phengaris teleius,MZCHU
7963096,Phengaris teleius,MZCHU
10242709,Phengaris nausithous,MZCHU
10242706,Phengaris nausithous,MZCHU
10242704,Phengaris nausithous,MZCHU
9590089,Phengaris nausithous,MZCHU
9590086,Phengaris nausithous,MZCHU
9590084,Phengaris nausithous,MZCHU
9590082,Phengaris nausithous,MZCHU
9590080,Phengaris nausithous,MZCHU
9590075,Phengaris nausithous,MZCHU
9590073,Phengaris nausithous,MZCHU
9378291,Phengaris nausithous,MZCHU
9378285,Phengaris nausithous,MZCHU
8301754,Phengaris nausithous,MZCHU
8090728,Phengaris nausithous,MZCHU
7827991,Phengaris nausithous,MZCHU
7613056,Phengaris nausithous,MZCHU
7613040,Phengaris nausithous,MZCHU
7613039,Phengaris nausithous,MZCHU
7613037,Phengaris nausithous,MZCHU
7555276,Phengaris nausithous,MZCHU
7548464,Phengaris nausithous,MZCHU
7522255,Phengaris nausithous,MZCHU
7522253,Phengaris nausithous,MZCHU
7522251,Phengaris nausithous,MZCHU
7522247,Phengaris nausithous,MZCHU
7522243,Phengaris nausithous,MZCHU
7522241,Phengaris nausithous,MZCHU
7522239,Phengaris nausithous,MZCHU
7522237,Phengaris nausithous,MZCHU
7522233,Phengaris nausithous,MZCHU
7522228,Phengaris nausithous,MZCHU
7522226,Phengaris nausithous,MZCHU
7522221,Phengaris nausithous,MZCHU
7179648,Phengaris nausithous,MZCHU
7034839,Phengaris nausithous,MZCHU
9590092,Phengaris teleius,MZCHU
9590086,Phengaris teleius,MZCHU
9590082,Phengaris teleius,MZCHU
9590080,Phengaris teleius,MZCHU
8321466,Phengaris teleius,MZCHU
7613057,Phengaris teleius,MZCHU
7522247,Phengaris teleius,MZCHU
7522243,Phengaris teleius,MZCHU
7522237,Phengaris teleius,MZCHU
7522233,Phengaris teleius,MZCHU
7522230,Phengaris teleius,MZCHU
7522228,Phengaris teleius,MZCHU
7522226,Phengaris teleius,MZCHU
7522221,Phengaris teleius,MZCHU
12671356,Phengaris nausithous,MZCHU
7187601,Phengaris nausithous,MZCHU
8578543,Phengaris teleius,MZCHU
7614557,Phengaris teleius,MZCHU
7614557,Phengaris teleius,MZCHU
8769705,Phengaris nausithous,MZCHU
7187569,Phengaris nausithous,MZCHU
8769723,Phengaris teleius,MZCHU
7449338,Phengaris nausithous,MZCHU
8616422,Phengaris teleius,MZCHU
12671751,Phengaris nausithous,MZCHU
8574048,Phengaris nausithous,MZCHU
8318957,Phengaris nausithous,MZCHU
7606983,Phengaris nausithous,MZCHU
7606983,Phengaris nausithous,MZCHU
7606983,Phengaris nausithous,MZCHU
7587595,Phengaris nausithous,MZCHU
8318957,Phengaris teleius,MZCHU
7587595,Phengaris teleius,MZCHU
9628940,Phengaris nausithous,MZCHU
9363274,Phengaris nausithous,MZCHU
8642933,Phengaris nausithous,MZCHU
8642940,Phengaris nausithous,MZCHU
8610819,Phengaris nausithous,MZCHU
8610787,Phengaris nausithous,MZCHU
8610785,Phengaris nausithous,MZCHU
8610699,Phengaris nausithous,MZCHU
8610698,Phengaris nausithous,MZCHU
8610697,Phengaris nausithous,MZCHU
8106091,Phengaris nausithous,MZCHU
7543323,Phengaris nausithous,MZCHU
8770208,Phengaris nausithous,MZCHU
8770188,Phengaris nausithous,MZCHU
8770207,Phengaris nausithous,MZCHU
8770205,Phengaris teleius,MZCHU
8770209,Phengaris teleius,MZCHU
8770197,Phengaris teleius,MZCHU
8770191,Phengaris teleius,MZCHU
8770199,Phengaris teleius,MZCHU
10651512,Phengaris teleius,MZCHU
10651504,Phengaris teleius,MZCHU
10651486,Phengaris teleius,MZCHU
9235643,Phengaris nausithous,MZCHU
7956005,Phengaris teleius,MZCHU
7956002,Phengaris teleius,MZCHU
7187039,Phengaris teleius,MZCHU
6957772,Phengaris teleius,MZCHU
6957772,Phengaris teleius,MZCHU
8574741,Phengaris nausithous,MZCHU
8573993,Phengaris nausithous,MZCHU
8199778,Phengaris nausithous,MZCHU
8199792,Phengaris nausithous,MZCHU
7547779,Phengaris nausithous,MZCHU
8764129,Phengaris nausithous,MZCHU
8795105,Phengaris nausithous,MZCHU
7767702,Phengaris nausithous,MZCHU
7587840,Phengaris nausithous,MZCHU
7540914,Phengaris nausithous,MZCHU
12671966,Phengaris nausithous,MZCHU
7587627,Phengaris nausithous,MZCHU
10642813,Phengaris nausithous,MZCHU
10085361,Phengaris nausithous,MZCHU
10642813,Phengaris teleius,MZCHU
10085361,Phengaris teleius,MZCHU
8638108,Phengaris teleius,MZCHU
10643166,Phengaris teleius,MZCHU
8609230,Phengaris teleius,MZCHU
12672005,Phengaris nausithous,MZCHU
8264332,Phengaris nausithous,MZCHU
8264318,Phengaris nausithous,MZCHU
8264312,Phengaris nausithous,MZCHU
7775030,Phengaris nausithous,MZCHU
7775030,Phengaris teleius,MZCHU
12671248,Phengaris nausithous,MZCHU
8640872,Phengaris nausithous,MZCHU
7965282,Phengaris nausithous,MZCHU
1011781,Phengaris nausithous,MZCHU
8717144,Phengaris teleius,MZCHU
8640872,Phengaris teleius,MZCHU
7965282,Phengaris teleius,MZCHU
1011781,Phengaris teleius,MZCHU
7036439,Phengaris nausithous,MZCHU
7036439,Phengaris teleius,MZCHU
12671989,Phengaris nausithous,MZCHU
8319029,Phengaris nausithous,MZCHU
8319029,Phengaris teleius,MZCHU
7774718,Phengaris nausithous,MZCHU
7774718,Phengaris teleius,MZCHU
11947106,Phengaris nausithous,MZCHU
7187790,Phengaris nausithous,MZCHU
1011786,Phengaris teleius,MZCHU
1011786,Phengaris teleius,MZCHU
7288923,Phengaris nausithous,MZCHU
7288923,Phengaris teleius,MZCHU
7775035,Phengaris nausithous,MZCHU
7775035,Phengaris teleius,MZCHU
12671565,Phengaris nausithous,MZCHU
9355218,Phengaris teleius,MZCHU
7521240,Phengaris teleius,MZCHU
7518295,Phengaris teleius,MZCHU
11947170,Phengaris nausithous,MZCHU
12671228,Phengaris nausithous,MZCHU
7775110,Phengaris nausithous,MZCHU
7775110,Phengaris teleius,MZCHU
12671232,Phengaris nausithous,MZCHU
7392756,Phengaris teleius,MZCHU
7392756,Phengaris teleius,MZCHU
7547945,Phengaris teleius,MZCHU
7547945,Phengaris teleius,MZCHU
7316868,Phengaris nausithous,MZCHU
7316868,Phengaris nausithous,MZCHU
7392756,Phengaris teleius,MZCHU
8598381,Phengaris teleius,MZCHU
8598531,Phengaris teleius,MZCHU
7392756,Phengaris teleius,MZCHU
7316868,Phengaris teleius,MZCHU
7316865,Phengaris teleius,MZCHU
7187060,Phengaris teleius,MZCHU
7187058,Phengaris teleius,MZCHU
7587782,Phengaris nausithous,MZCHU
8795021,Phengaris nausithous,MZCHU
9255471,Phengaris nausithous,MZCHU
7187076,Phengaris nausithous,MZCHU
7187296,Phengaris nausithous,MZCHU
7083667,Phengaris nausithous,MZCHU
9628710,Phengaris nausithous,MZCHU
9357654,Phengaris nausithous,MZCHU
7187007,Phengaris nausithous,MZCHU
7162519,Phengaris nausithous,MZCHU
12692674,Phengaris nausithous,MZCHU
11133220,Phengaris nausithous,MZCHU
8238279,Phengaris nausithous,MZCHU
7539153,Phengaris nausithous,MZCHU
7555292,Phengaris nausithous,MZCHU
9305865,Phengaris nausithous,MZCHU
8271485,Phengaris nausithous,MZCHU
11071895,Phengaris teleius,MZCHU
9305865,Phengaris teleius,MZCHU
8271485,Phengaris teleius,MZCHU
8956765,Phengaris nausithous,MZCHU
7180056,Phengaris nausithous,MZCHU
8795041,Phengaris teleius,MZCHU
7180056,Phengaris teleius,MZCHU
7958017,Phengaris nausithous,MZCHU
7070814,Phengaris nausithous,MZCHU
7070812,Phengaris nausithous,MZCHU
7070810,Phengaris nausithous,MZCHU
11071898,Phengaris teleius,MZCHU
10101508,Phengaris teleius,MZCHU
7958017,Phengaris teleius,MZCHU
7583538,Phengaris teleius,MZCHU
7528629,Phengaris teleius,MZCHU
7070814,Phengaris teleius,MZCHU
7070812,Phengaris teleius,MZCHU
7070810,Phengaris teleius,MZCHU
7070808,Phengaris teleius,MZCHU
7070788,Phengaris teleius,MZCHU
7180050,Phengaris nausithous,MZCHU
7180050,Phengaris teleius,MZCHU
11071899,Phengaris teleius,MZCHU
7187144,Phengaris nausithous,MZCHU
7081806,Phengaris nausithous,MZCHU
7185782,Phengaris teleius,MZCHU
7539947,Phengaris nausithous,MZCHU
7539947,Phengaris teleius,MZCHU
9382454,Phengaris nausithous,MZCHU
9382454,Phengaris nausithous,MZCHU
12671302,Phengaris nausithous,MZCHU
12671758,Phengaris teleius,MZCHU
10198212,Phengaris nausithous,MZCHU
10198211,Phengaris nausithous,MZCHU
7312205,Phengaris nausithous,MZCHU
7312205,Phengaris nausithous,MZCHU
7587556,Phengaris nausithous,MZCHU
7176104,Phengaris nausithous,MZCHU
7176104,Phengaris teleius,MZCHU
9628872,Phengaris nausithous,MZCHU
7775028,Phengaris nausithous,MZCHU
7775028,Phengaris teleius,MZCHU
7551126,Phengaris nausithous,MZCHU
7538611,Phengaris nausithous,MZCHU
7538609,Phengaris nausithous,MZCHU
7538609,Phengaris teleius,MZCHU
7538527,Phengaris teleius,MZCHU
12671503,Phengaris nausithous,MZCHU
11947133,Phengaris nausithous,MZCHU
10089035,Phengaris nausithous,MZCHU
8196768,Phengaris nausithous,MZCHU
8196768,Phengaris nausithous,MZCHU
8196768,Phengaris nausithous,MZCHU
8196768,Phengaris nausithous,MZCHU
7587555,Phengaris nausithous,MZCHU
7545300,Phengaris nausithous,MZCHU
12671166,Phengaris teleius,MZCHU
11947068,Phengaris teleius,MZCHU
10089035,Phengaris teleius,MZCHU
8196768,Phengaris teleius,MZCHU
8196768,Phengaris teleius,MZCHU
8196768,Phengaris teleius,MZCHU
8196768,Phengaris teleius,MZCHU
8196768,Phengaris teleius,MZCHU
8196768,Phengaris teleius,MZCHU
7544622,Phengaris nausithous,MZCHU
7544621,Phengaris nausithous,MZCHU
11132852,Phengaris nausithous,MZCHU
9591845,Phengaris nausithous,MZCHU
8799414,Phengaris nausithous,MZCHU
8626281,Phengaris nausithous,MZCHU
7634898,Phengaris nausithous,MZCHU
7049652,Phengaris nausithous,MZCHU
11132850,Phengaris teleius,MZCHU
9591846,Phengaris teleius,MZCHU
9352935,Phengaris teleius,MZCHU
8613229,Phengaris teleius,MZCHU
11132851,Phengaris nausithous,MZCHU
9591844,Phengaris nausithous,MZCHU
9352934,Phengaris nausithous,MZCHU
8799413,Phengaris nausithous,MZCHU
8626283,Phengaris nausithous,MZCHU
8613044,Phengaris nausithous,MZCHU
8278082,Phengaris nausithous,MZCHU
8278078,Phengaris nausithous,MZCHU
7609972,Phengaris nausithous,MZCHU
7049654,Phengaris nausithous,MZCHU
11132849,Phengaris teleius,MZCHU
9591847,Phengaris teleius,MZCHU
9352934,Phengaris teleius,MZCHU
8799495,Phengaris teleius,MZCHU
8626165,Phengaris teleius,MZCHU
8613044,Phengaris teleius,MZCHU
8278082,Phengaris teleius,MZCHU
8278082,Phengaris teleius,MZCHU
8278082,Phengaris teleius,MZCHU
8278080,Phengaris teleius,MZCHU
8278078,Phengaris teleius,MZCHU
7609968,Phengaris teleius,MZCHU
7049649,Phengaris teleius,MZCHU
11947117,Phengaris nausithous,MZCHU
11132853,Phengaris nausithous,MZCHU
10155881,Phengaris nausithous,MZCHU
9591843,Phengaris nausithous,MZCHU
8799415,Phengaris nausithous,MZCHU
8626282,Phengaris nausithous,MZCHU
8278052,Phengaris nausithous,MZCHU
8277950,Phengaris nausithous,MZCHU
7609970,Phengaris nausithous,MZCHU
7049653,Phengaris nausithous,MZCHU
11132122,Phengaris teleius,MZCHU
7066171,Phengaris nausithous,MZCHU
7026217,Phengaris nausithous,MZCHU
9359997,Phengaris nausithous,MZCHU
9359995,Phengaris nausithous,MZCHU
9359992,Phengaris nausithous,MZCHU
9359991,Phengaris nausithous,MZCHU
9359990,Phengaris nausithous,MZCHU
7187655,Phengaris nausithous,MZCHU
7066866,Phengaris nausithous,MZCHU
7051542,Phengaris nausithous,MZCHU
7041568,Phengaris nausithous,MZCHU
9359999,Phengaris teleius,MZCHU
9359998,Phengaris teleius,MZCHU
9359997,Phengaris teleius,MZCHU
9359994,Phengaris teleius,MZCHU
9359993,Phengaris teleius,MZCHU
7066866,Phengaris teleius,MZCHU
10101304,Phengaris nausithous,MZCHU
7601433,Phengaris nausithous,MZCHU
7536625,Phengaris nausithous,MZCHU
8120802,Phengaris nausithous,MZCHU
8117718,Phengaris nausithous,MZCHU
7547241,Phengaris nausithous,MZCHU
10080535,Phengaris teleius,MZCHU
8120802,Phengaris teleius,MZCHU
7547241,Phengaris teleius,MZCHU
12672064,Phengaris nausithous,MZCHU
12671635,Phengaris teleius,MZCHU
7035570,Phengaris nausithous,MZCHU
7035570,Phengaris nausithous,MZCHU
8799966,Phengaris nausithous,MZCHU
1218356,Phengaris teleius,MZCHU
1218356,Phengaris teleius,MZCHU
1218356,Phengaris teleius,MZCHU
8799966,Phengaris teleius,MZCHU
8799966,Phengaris teleius,MZCHU
7584357,Phengaris teleius,MZCHU
7187077,Phengaris teleius,MZCHU
10505907,Phengaris nausithous,MZCHU
10505906,Phengaris nausithous,MZCHU
7164046,Phengaris nausithous,MZCHU
7164051,Phengaris nausithous,MZCHU
7164051,Phengaris teleius,MZCHU
7650450,Phengaris nausithous,MZCHU
8641702,Phengaris nausithous,MZCHU
8641703,Phengaris teleius,MZCHU
7775080,Phengaris nausithous,MZCHU
7775080,Phengaris teleius,MZCHU
12671677,Phengaris nausithous,MZCHU
12670956,Phengaris nausithous,MZCHU
12672020,Phengaris nausithous,MZCHU
12671117,Phengaris nausithous,MZCHU
12671737,Phengaris nausithous,MZCHU
12671348,Phengaris nausithous,MZCHU
7587560,Phengaris nausithous,MZCHU
7587559,Phengaris nausithous,MZCHU
12671370,Phengaris teleius,MZCHU
12671742,Phengaris teleius,MZCHU
12671316,Phengaris teleius,MZCHU
12671307,Phengaris teleius,MZCHU
12671555,Phengaris teleius,MZCHU
12671971,Phengaris teleius,MZCHU
7290639,Phengaris nausithous,MZCHU
7547029,Phengaris nausithous,MZCHU
7414609,Phengaris nausithous,MZCHU
7774721,Phengaris nausithous,MZCHU
7774720,Phengaris nausithous,MZCHU
7774721,Phengaris teleius,MZCHU
7774720,Phengaris teleius,MZCHU
7587695,Phengaris nausithous,MZCHU
7312514,Phengaris nausithous,MZCHU
7313610,Phengaris nausithous,MZCHU
12671446,Phengaris nausithous,MZCHU
8956581,Phengaris nausithous,MZCHU
10254090,Phengaris nausithous,MZCHU
8956769,Phengaris nausithous,MZCHU
10505904,Phengaris nausithous,MZCHU
8624677,Phengaris nausithous,MZCHU
8624653,Phengaris nausithous,MZCHU
8624600,Phengaris nausithous,MZCHU
8624732,Phengaris nausithous,MZCHU
8624734,Phengaris nausithous,MZCHU
8624733,Phengaris nausithous,MZCHU
8624688,Phengaris nausithous,MZCHU
8624686,Phengaris nausithous,MZCHU
8624645,Phengaris nausithous,MZCHU
8624644,Phengaris nausithous,MZCHU
8624584,Phengaris nausithous,MZCHU
8624663,Phengaris nausithous,MZCHU
8624680,Phengaris nausithous,MZCHU
8624586,Phengaris nausithous,MZCHU
8624606,Phengaris nausithous,MZCHU
8624605,Phengaris nausithous,MZCHU
8093733,Phengaris nausithous,MZCHU
8093344,Phengaris nausithous,MZCHU
8093343,Phengaris nausithous,MZCHU
8093342,Phengaris nausithous,MZCHU
8093341,Phengaris nausithous,MZCHU
8093334,Phengaris nausithous,MZCHU
8093331,Phengaris nausithous,MZCHU
8093328,Phengaris nausithous,MZCHU
8093325,Phengaris nausithous,MZCHU
8093318,Phengaris nausithous,MZCHU
8093315,Phengaris nausithous,MZCHU
8093310,Phengaris nausithous,MZCHU
8093294,Phengaris nausithous,MZCHU
8093289,Phengaris nausithous,MZCHU
8093271,Phengaris nausithous,MZCHU
8093266,Phengaris nausithous,MZCHU
8093261,Phengaris nausithous,MZCHU
8093258,Phengaris nausithous,MZCHU
8093250,Phengaris nausithous,MZCHU
8093245,Phengaris nausithous,MZCHU
8093240,Phengaris nausithous,MZCHU
8093223,Phengaris nausithous,MZCHU
8093213,Phengaris nausithous,MZCHU
8093183,Phengaris nausithous,MZCHU
8093178,Phengaris nausithous,MZCHU
8093177,Phengaris nausithous,MZCHU
8093176,Phengaris nausithous,MZCHU
8093175,Phengaris nausithous,MZCHU
8093155,Phengaris nausithous,MZCHU
8093149,Phengaris nausithous,MZCHU
8093147,Phengaris nausithous,MZCHU
8093146,Phengaris nausithous,MZCHU
8093135,Phengaris nausithous,MZCHU
8093133,Phengaris nausithous,MZCHU
8093132,Phengaris nausithous,MZCHU
8093129,Phengaris nausithous,MZCHU
7961020,Phengaris nausithous,MZCHU
7961019,Phengaris nausithous,MZCHU
7961018,Phengaris nausithous,MZCHU
7961017,Phengaris nausithous,MZCHU
7961016,Phengaris nausithous,MZCHU
7961015,Phengaris nausithous,MZCHU
7960915,Phengaris nausithous,MZCHU
7960914,Phengaris nausithous,MZCHU
7548462,Phengaris nausithous,MZCHU
8624734,Phengaris teleius,MZCHU
8624627,Phengaris teleius,MZCHU
8624693,Phengaris teleius,MZCHU
8093732,Phengaris teleius,MZCHU
8093731,Phengaris teleius,MZCHU
8093280,Phengaris teleius,MZCHU
8093253,Phengaris teleius,MZCHU
8093220,Phengaris teleius,MZCHU
8093186,Phengaris teleius,MZCHU
8093158,Phengaris teleius,MZCHU
8093152,Phengaris teleius,MZCHU
8093151,Phengaris teleius,MZCHU
8093134,Phengaris teleius,MZCHU
7960913,Phengaris teleius,MZCHU
8393150,Phengaris nausithous,MZCHU
7039848,Phengaris nausithous,MZCHU
8352568,Phengaris nausithous,MZCHU
8964897,Phengaris nausithous,MZCHU
8802286,Phengaris nausithous,MZCHU
8090730,Phengaris nausithous,MZCHU
7659567,Phengaris nausithous,MZCHU
7604988,Phengaris nausithous,MZCHU
7585878,Phengaris nausithous,MZCHU
8574540,Phengaris nausithous,MZCHU
8574539,Phengaris nausithous,MZCHU
7647203,Phengaris nausithous,MZCHU
10094297,Phengaris nausithous,MZCHU
